sigla;nome;cred_aula;cred_trabalho;ch_total
ACH4186;Laboratorio de Midia, Lazer e Educacao nas Culturas Infantis;4;1;90
ACH2148;Laboratorio de Otimizacao Combinatoria;4;0;60
ACH4054;Laboratorio de Quimica;4;0;60
ACH2038;Laboratorio de Redes de Computadores;4;2;120
ACH2096;Laboratorio de Sistemas Operacionais;4;0;60
ACH0594;Lazer, Atividade Fisica e Saude;2;0;30
ACH1574;Lazer, Turismo e Desenvolvimento Socioeconômico;4;0;60
ACH1514;Lazer, Turismo e Meio Ambiente;4;0;60
ACH4024;Linguagem Quimica e Reacoes Quimicas;4;0;60
ACH4093;Linguagem Quimica e Reacoes Quimicas 1;4;0;60
ACH4064;Linguagem Quimica e Reacoes Quimicas 2;4;0;60
ACH4107;Literatura e Cinema de Ficcao Cientifica;4;0;60
ACH2757;Literatura, Estetica e Estilo;2;0;30
ACH2708;Literatura: Moda e Estilo;2;0;30
ACH4521;Logica Matematica;2;0;30
ACH2607;Logistica Integrada;2;0;30
ACH3504;Logistica Integrada e Nivel de Servicos no Setor Publico;2;0;30
ACH4534;Macroeconomia;2;0;30
ACH3618;Macroeconomia - Topicos Especiais;4;0;60
ACH3514;Macroeconomia e Politicas Publicas;2;0;30
ACH2595;Malharia I;4;0;60
ACH2516;Malharia II;4;0;60
ACH5547;Marcos Politicos, Regulatorios e Legais da Biotecnologia;2;0;30
ACH4576;Marketing de Relacionamento;2;0;30
ACH4526;Marketing de Servicos;4;0;60
ACH4546;Marketing de Varejo;2;0;30
ACH4556;Marketing Eletrônico;2;0;30
ACH4536;Marketing Empresarial;2;0;30
ACH4545;Marketing Estrategico;4;0;60
ACH4708;Marketing Internacional;2;0;30
ACH4566;Marketing Social e de Organizacoes Nao-lucrativas;2;0;30
ACH2637;Marketing Textil;2;0;30
ACH4041;Matematica Basica;2;0;30
ACH2013;Matematica Discreta I;4;0;60
ACH2013;Matematica Discreta I;4;0;60
ACH4563;Matematica Financeira;2;0;30
ACH1041;Matematica para Analise Ambiental;4;0;60
ACH4028;Materiais, Micro e Nanotecnologia;2;0;30
ACH2033;Matrizes, Vetores e Geometria Analitica;4;0;60
ACH2033;Matrizes, Vetores e Geometria Analitica;4;0;60
ACH4033;Mecânica Classica;4;0;60
ACH3137;Mecanismos Biologicos do Envelhecimento;4;0;60
ACH0585;Medidas e Avaliacao Fisica;2;0;30
ACH1506;Meios de Hospedagem;4;0;60
ACH3818;Memoria Politica e Social, Esquecimentos  e Politicas de Memoria;4;0;60
ACH5054;Metodologia da Pesquisa e Bioestatistica;4;0;60
ACH4016;Metodologia de Ensino em Ciencias da Natureza 1;4;2;120
ACH4017;Metodologia de Ensino em Ciencias da Natureza 2;4;2;120
ACH3067;Metodologia de Pesquisa em Gerontologia I: Orientacao para TCC;2;1;60
ACH3068;Metodologia de Pesquisa em Gerontologia II: Orientacao para TCC;4;1;90
ACH3826;Metodos de Pesquisa Quantitativa e Qualitativa;2;0;30
ACH5546;Metodos Fisicos para a Deteccao da Biodiversidade;4;0;60
ACH2036;Metodos Quantitativos Aplicados a Administracao de Empresas I;4;0;60
ACH2036;Metodos Quantitativos Aplicados a Administracao de Empresas I;4;0;60
ACH2037;Metodos Quantitativos Aplicados a Sistemas de Informacao;4;0;60
ACH3117;Metodos Quantitativos em Analise de Situacao em Saude;2;1;60
ACH3657;Metodos Quantitativos para Avaliacao de Politicas Publicas;4;0;60
ACH4594;Micro e Macroeconomia;4;0;60
ACH5525;Microbiologia, Imunologia e Parasitologia;4;0;60
ACH4533;Microeconomia;2;0;30
ACH3627;Microeconomia - Topicos Especiais;4;0;60
ACH3513;Microeconomia e Politicas Publicas;2;0;30
ACH3846;Migracoes, Deslocamentos Populacionais e Politicas Publicas;4;0;60
ACH2187;Mineracao de Dados;4;0;60
ACH5504;Mineracao de Dados;4;0;60
ACH3118;Mobilidade e Locomocao na Velhice;2;1;60
ACH1616;Mobilidades e Planejamento Urbano em Lazer e Turismo;4;0;60
ACH2678;Moda e Arte;2;0;30
ACH2635;Moda e Linguagem;2;0;30
ACH2837;Moda na Producao Audiovisual e na Gestao do Produto;4;0;60
ACH2727;Moda, Midia e Cultura: da Imagem  ao Som;4;0;60
ACH2788;Moda, Midia e Cultura: da Imagem ao Texto;4;0;60
ACH1067;Modelagem Ambiental;2;1;60
ACH1197;Modelagem Ambiental e Aplicacoes;2;1;60
ACH2138;Modelagem de Sistemas Complexos;4;2;120
ACH5536;Modelagem Espacial e Geoprocessamento;4;0;60
ACH4013;Modelagem Matematica;4;0;60
ACH4598;Modelos de Equacoes Estruturais;2;0;30
ACH4527;Modelos e Sistemas de Apoio a Gestao de Marketing;2;0;30
ACH1558;Monografia em Lazer e Turismo;0;10;300
ACH2857;Musica, Historia e Ideias I;4;0;60
ACH1085;Natureza e Tipos de Solos;3;0;45
ACH4565;Negociacao;2;0;30
ACH3086;Neurofarmacologia: envelhecimento e Transtornos Psiquiatricos;2;0;30
ACH5063;Nutricao;4;0;60
ACH3125;Nutricao e Fonoaudiologia no Envelhecimento;2;1;60
ACH3015;Nutricao no Envelhecimento e na Velhice;2;1;60
ACH5011;O Ciclo Vital Humano;4;0;60
ACH3043;O Cuidado Gerontologico;2;1;60
ACH2867;O Tema do Segredo na Literatura, no Cinema e nas Series;4;0;60
ACH4097;O Uso de Imagens no Ensino de Ciencias;4;4;180
ACH1177;Oceanografia Basica e Gerenciamento Costeiro/Oceânico;2;0;30
ACH1532;Oficinas de Lazer e Turismo;2;0;30
ACH3686;Oficinas de Leitura e Escrita Academicas;4;2;120
ACH2034;Organizacao de Computadores Digitais;4;0;60
ACH2034;Organizacao e Arquitetura de Computadores I;4;0;60
ACH2055;Organizacao e Arquitetura de Computadores II;4;0;60
ACH4025;Organizacao e Expressao do Material Genetico e Engenharia Genetica;4;0;60
ACH4135;Organizacao e Funcionamento da Celula;2;0;30
ACH3697;Organizacoes Internacionais;2;0;30
ACH1587;Orientacao da Monografia em Lazer e Turismo;0;10;300
ACH4126;Orientacao de Estagios Obrigatorios 1;2;5;180
ACH4127;Orientacao de Estagios Obrigatorios 2;2;5;180
ACH4128;Orientacao de Estagios Obrigatorios 3;2;6;210
ACH4216;Oscilacoes e Ondas;2;0;30
ACH3556;Pensamento Politico Brasileiro e Politicas Publicas;2;0;30
ACH4502;Pesquisa de Marketing I;4;0;60
ACH4505;Pesquisa de Marketing II;2;0;30
ACH4503;Pesquisa de Marketing III;2;0;30
ACH2648;Pesquisa e Tendencias do Mercado de Textil e Moda;2;0;30
ACH1083;Pesquisa em Ciencia Ambiental;2;1;60
ACH5045;Pesquisa Qualitativa em Saude;2;0;30
ACH4618;Planejamento de Experimentos;2;0;30
ACH4517;Planejamento de Marketing;2;0;30
ACH1055;Planejamento e Gestao Ambiental;3;1;75
ACH1547;Planejamento e Gestao de Agencias de Turismo;4;2;120
ACH3506;Planejamento e Orcamento em Politicas Publicas;4;0;60
ACH2618;Planejamento Estrategico;2;0;30
ACH1537;Planejamento Estrategico do Lazer e Turismo;4;0;60
ACH2598;Planejamento, Programacao e Controle da Producao;4;0;60
ACH3508;Poder Judiciario e Politicas Publicas;2;0;30
ACH3507;Poder Legislativo e Gestao de Politicas Publicas;2;0;30
ACH3656;Poder Local e Gestao de Politicas Publicas;2;0;30
ACH1518;Poder Publico e Terceiro Setor no Lazer e Turismo;2;0;30
ACH2767;Poetica e Moda;4;0;60
ACH3587;Politica Agricola e de Reforma Agraria;2;0;30
ACH1117;Politica Ambiental;2;0;30
ACH4718;Trade Policy and Economic Integration;2;0;30
ACH3597;Politica Industrial;2;0;30
ACH3558;Politica Urbana e Regional;2;0;30
ACH3738;Politicas Culturais;4;0;60
ACH3024;Politicas de Atencao a Pessoa Idosa;4;1;90
ACH3598;Politicas de Cultura;2;0;30
ACH4236;Politicas de Educacao Superior no Brasil;4;0;60
ACH4086;Politicas de Educacao Superior no Brasil Decadas 1990 e 2000;2;0;30
ACH3588;Politicas de Seguranca;2;0;30
ACH5025;Politicas e Programas de Saude da Mulher;4;0;60
ACH3557;Politicas Publicas de Saude;2;0;30
ACH3577;Politicas Publicas de Trabalho e Emprego;2;0;30
ACH3847;Politicas Publicas e Interseccionalidade: Perspectivas Comparadas;4;0;60
ACH3564;Politicas Publicas no Brasil Contemporâneo;2;0;30
ACH3567;Politicas Publicas para Educacao no Brasil;4;0;60
ACH3578;Politicas Publicas para Inclusao Social;2;0;30
ACH1026;Poluicao da Atmosfera;2;0;30
ACH1016;Poluicao das aguas;2;1;60
ACH1036;Poluicao do Solo;3;0;45
ACH0584;Pratica Baseada em Evidencia;2;0;30
ACH2027;Pratica e Gerenciamento de Projetos;4;0;60
ACH3007;Praticas de Atencao Psicossocial ao Idoso;2;1;60
ACH3007;Praticas de Atencao Psicossocial ao Idoso;4;0;60
ACH0607;Praticas de Atividade Fisica;4;1;90
ACH0553;Praticas de Observacao I;1;2;75
ACH0554;Praticas de Observacao II;1;2;75
ACH0638;Praticas em Atividade Fisica II;2;2;90
ACH3038;Praticas Gerontologicas em Promocao de Saude e Qualidade de Vida;2;0;30
ACH5047;Praticas Integrativas e Complementares na Saude;2;0;30
ACH0516;Primeiros Socorros;2;0;30
ACH1113;Principios de Administracao;2;0;30
ACH3014;Principios de Cognicao no Envelhecimento;2;1;60
ACH3027;Principios de Fisioterapia Aplicados a Gerontologia;2;0;30
ACH4226;Principios de Genetica;2;0;30
ACH4573;Probabilidade;4;0;60
ACH4036;Probabilidade e Estatistica;4;0;60
ACH3026;Problemas Relacionados a Medicamentos;2;0;30
ACH1075;Processamento Digital de Imagens;2;0;30
ACH2554;Processo Criativo e Metodologia de Projeto de Textil e Moda;2;1;60
ACH2542;Processos de Criacao;2;0;30
ACH2532;Processos de Fiacao I;4;0;60
ACH2583;Processos de Fiacao II e Texturizacao;2;0;30
ACH2605;Processos de Lavanderias;2;0;30
ACH2597;Processos de Tratamentos de Efluentes da Industria Textil;2;0;30
ACH4076;Processos Evolutivos em Plantas;2;2;90
ACH8616;Processos Patologicos;4;0;60
ACH3016;Processos Patologicos no Envelhecimento I;4;0;60
ACH3017;Processos Patologicos no Envelhecimento II;4;0;60
ACH3013;Processos Psicologicos Basicos para Gerontologia;2;1;60
ACH5001;Processos Psicossociais na Assistencia a Saude;2;0;30
ACH2817;Producao de Moda;4;0;60
ACH1603;Producao do Conhecimento Cientifico em Lazer e Turismo;4;0;60
ACH2698;Producao e Direcao de Arte;4;0;60
ACH0555;Programa de Atividade Fisica para a Adolescencia I;2;0;30
ACH0556;Programa de Atividade Fisica para a Adolescencia II;4;1;90
ACH0565;Programa de Atividade Fisica para a Idade Adulta I;2;0;30
ACH0566;Programa de Atividade Fisica para a Idade Adulta II;4;1;90
ACH0535;Programa de Atividade Fisica para a Infância I;2;0;30
ACH0536;Programa de Atividade Fisica para a Infância II;4;1;90
ACH0575;Programa de Atividade Fisica para a Velhice I;2;0;30
ACH0576;Programa de Atividade Fisica para a Velhice II;4;1;90
ACH0528;Programa de Atividade Fisica para Pessoas com Deficiencia e Mobilidade Reduzida I;4;0;60
ACH0598;Programa de Atividade Fisica para Pessoas com Deficiencia e Mobilidade Reduzida II;4;1;90
ACH0527;Programa de Atividade Fisica para Portadores de Doencas Cardiorespiratorias, Imunologicas e Metabolicas;4;1;90
ACH3608;Programa de Estagio II;0;4;120
ACH0558;Programa de Treinamento Esportivo;4;0;60
ACH2547;Projeto de Colecao;4;2;120
ACH1087;Projeto de Formatura I;1;4;135
ACH1088;Projeto de Formatura II;1;10;315
ACH2667;Projeto de Produto Integrado de Textil e Moda;4;2;120
ACH3537;Projeto de Trabalho de Conclusao de Curso;0;6;180
ACH2544;Projeto e Modelagem I;4;2;120
ACH2545;Projeto e Modelagem II;4;2;120
ACH2106;Projeto Integrado de Sistemas de Informacao;4;2;120
ACH2017;Projeto Supervisionado ou de Graduacao I;0;8;240
ACH2018;Projeto Supervisionado ou de Graduacao II;0;8;240
ACH5517;Projetos Aplicados a Biotecnologia em Saude;4;0;60
ACH5516;Projetos Aplicados a Producao Agricola;4;0;60
ACH3018;Projetos Educativos em Gerontologia;2;0;30
ACH1567;Projetos em Lazer e Turismo na Aprendizagem Baseada em Problemas A. B. P.;2;0;30
ACH0615;Promocao da Saude;2;0;30
ACH5046;Promocao da Saude da Mulher e da Comunidade nos Contextos Rurais;4;0;60
ACH3005;Psicogerontologia nas Relacoes Sociais e Familiares;4;0;60
ACH4542;Psicologia;4;0;60
ACH4043;Psicologia da Educacao;4;1;90
ACH0507;Psicologia do Esporte e do Exercicio;4;0;60
ACH3716;Psicologia Politica e Politicas Publicas;4;0;60
ACH0012;Psicologia, Educacao e Temas Contemporâneos;2;0;30
ACH0102;Psicologia, Educacao e Temas Contemporâneos;2;0;30
ACH0132;Psicologia, Educacao e Temas Contemporâneos - Uma Abordagem Critica;2;0;30
ACH0112;Psicologia, Educacao e Temas Contemporâneos - Uma Visao Psicanalitica;2;0;30
ACH0122;Psicologia, Educacao e Temas Contemporâneos Processos Sociais de Formacao dos Individuos;2;0;30
ACH2028;Qualidade de Software;4;0;60
ACH3046;Qualidade em Servicos: Ferramentas de Avaliacao;2;2;90
ACH1023;Quimica Ambiental;4;1;90
ACH5526;Quimica Ambiental;4;0;60
ACH5522;Quimica Analitica;4;0;60
ACH4146;Quimica de Produtos Naturais: Contribuicoes e Perspectivas;4;0;60
ACH5521;Quimica Geral;6;0;90
ACH5523;Quimica Orgânica;4;0;60
ACH3768;Raca, Politica e Politicas Publicas: Perspectivas Comparadas;4;0;60
ACH0636;Realidade virtual, e-sports e inteligencia artificial;4;1;90
ACH1535;Recursos Culturais e Patrimônio Historico no Lazer e Turismo;4;0;60
ACH1536;Recursos Humanos no Lazer e Turismo;2;0;30
ACH1021;Recursos Naturais e Meio Ambiente;3;0;45
ACH4026;Recursos Naturais Hidricos, Minerais e Energeticos;4;1;90
ACH2048;Redes de Alto Desempenho;4;1;90
ACH2026;Redes de Computadores;4;2;120
ACH2026;Redes de Computadores;4;2;120
ACH1583;Redes de Cooperacao em Turismo e Lazer;4;0;60
ACH1521;Reflexoes sobre o Lazer e Turismo;2;0;30
ACH3827;Reforma do Estado;2;0;30
ACH1086;Relacoes Cidade-Campo;4;1;90
ACH3788;Relacoes de Genero e Politicas Publicas;4;0;60
ACH5013;Relacoes Humanas e Sociais e Cuidado em Saude;4;0;60
ACH3543;Resolucao de Problemas - Foco em Politicas Publicas;4;2;120
ACH0041;Resolucao de Problemas I;4;0;60
ACH0042;Resolucao de Problemas II;4;0;60
ACH1094;Resolucao de Problemas IV;2;1;60
ACH1096;Resolucao de Problemas VI;2;1;60
ACH1007;Saneamento Ambiental;3;1;75
ACH3083;Saude Bucal em Gerontologia;2;1;60
ACH5053;Saude Coletiva e Epidemiologia;4;0;60
ACH3036;Saude Mental e Envelhecimento;2;1;60
ACH2076;Seguranca da Informacao;4;0;60
ACH4147;Seminarios de Campo;4;2;120
ACH4045;Seminarios de Campo 1;2;1;60
ACH4046;Seminarios de Campo 2;6;0;90
ACH4596;Seminarios de Elaboracao de TCC;2;0;30
ACH3816;Seminarios de Gestao Publica I;4;0;60
ACH3777;Seminarios de Gestao Publica II;4;0;60
ACH3797;Seminarios de Gestao Publica III;4;0;60
ACH3708;Seminarios de Gestao Publica IV;4;0;60
ACH1607;Seminarios de Lazer e Turismo I  Elaboracao de Estudos de Caso em Turismo;4;0;60
ACH1598;Seminarios de Lazer e Turismo II;4;0;60
ACH1648;Seminarios de Lazer e Turismo II - Turismo e Envelhecimento: Sujeitos, Sentidos e Tendencias;4;0;60
ACH1638;Seminarios de Lazer e Turismo II  Uso Publico de Parques Urbanos;4;0;60
ACH1688;Seminarios de Lazer e Turismo II: Dimensao Patrimonial da Floresta Urbana;4;0;60
ACH3636;Seminarios de Politicas Publicas Setoriais I;4;0;60
ACH3707;Seminarios de Politicas Publicas Setoriais II;4;0;60
ACH3648;Seminarios de Politicas Publicas Setoriais III;4;0;60
ACH3658;Seminarios de Politicas Publicas Setoriais IV;4;0;60
ACH3688;Seminarios de Politicas Publicas Setoriais IX;4;0;60
ACH3836;Seminarios de Politicas Publicas Setoriais V;4;0;60
ACH3787;Seminarios de Politicas Publicas Setoriais VI;4;0;60
ACH3757;Seminarios de Politicas Publicas Setoriais VII;4;0;60
ACH3678;Seminarios de Politicas Publicas Setoriais VIII;4;0;60
ACH0577;Seminarios em Educacao Fisica e Saude I;2;2;90
ACH0568;Seminarios em Educacao Fisica e Saude II;2;2;90
ACH3115;Sexualidade no Envelhecimento;2;0;30
ACH2158;Simulacao de Sistemas Complexos;4;2;120
ACH4004;Sistema Terra 1;4;1;90
ACH4005;Sistema Terra 2;4;1;90
ACH1554;Sistemas de Informacao em Lazer e Turismo;4;0;60
ACH2044;Sistemas Operacionais;4;2;120
ACH2044;Sistemas Operacionais;4;2;120
ACH2737;Situacao das Artes Contemporâneas;4;0;60
ACH3528;Sociedade da Informacao e Politicas Publicas;4;0;60
ACH3615;Sociedade e Estado;2;0;30
ACH3523;Sociedade e Politicas Publicas;2;0;30
ACH3726;Sociedade, Estado e Direitos Humanos;4;0;60
ACH0022;Sociedade, Meio Ambiente e Cidadania;2;0;30
ACH0152;Sociedade, Meio Ambiente e Cidadania - Sociedade, Ambiente e Cidadania;2;0;30
ACH0142;Sociedade, Meio Ambiente e Cidadania  Desenvolvimento e Meio Ambiente;2;0;30
ACH0031;Sociedade, Multiculturalismo e Direitos;2;0;30
ACH0151;Sociedade, Multiculturalismo e Direitos - Cultura Digital;2;0;30
ACH0161;Sociedade, Multiculturalismo e Direitos Direitos Humanos e Multiculturalismo;2;0;30
ACH0141;Sociedade, Multiculturalismo e Direitos Estado e Sociedade;2;0;30
ACH1542;Socioantropologia do Tempo Livre;2;0;30
ACH1103;Sociologia Ambiental;2;1;60
ACH2534;Sociologia da Moda;4;0;60
ACH5093;Sociologia do Corpo e das Emocoes;2;0;30
ACH1552;Sociologia do Lazer e do Turismo;4;0;60
ACH1552;Sociologia do Tempo Livre;4;0;60
ACH2077;Solucoes Web Baseadas em Software Livre;4;2;120
ACH1107;Sustentabilidade e Organizacoes;2;0;30
ACH2633;Sustentabilidade e Responsabilidade Social em Arte e Design;2;0;30
ACH2596;Sustentabilidade Econômica na Industria Textil;2;0;30
ACH2513;Tecelagem I;4;2;120
ACH2515;Tecelagem II;4;2;120
ACH4577;Tecnicas de Amostragem;2;0;30
ACH2564;Tecnologia da Confeccao I;2;4;150
ACH2656;Tecnologia da Confeccao II;2;4;150
ACH2517;Tecnologia de Naotecidos e Texteis Tecnicos;2;0;30
ACH5023;Temas Contemporâneos em Saude da Mulher;4;0;60
ACH5029;Temas da Clinica Materna e Perinatal;2;0;30
ACH3796;Temas de Gestao Publica I;2;0;30
ACH3767;Temas de Gestao Publica II;2;0;30
ACH3728;Temas de Gestao Publica III;2;0;30
ACH1588;Temas de Lazer e Turismo;2;0;30
ACH1658;Temas de Lazer e Turismo - Mobilidade e Sustentabilidade no Meio Urbano;2;0;30
ACH1618;Temas de Lazer e Turismo Lazer e Envelhecimento;2;0;30
ACH1628;Temas de Lazer e Turismo Seguranca em Eventos de Lazer e Turismo;2;0;30
ACH1597;Temas de Lazer e Turismo I;4;0;60
ACH1678;Temas de Lazer e Turismo: Cidades inteligentes: pensando os espacos de lazer;2;0;30
ACH1668;Temas de Lazer e Turismo: Mobilidade e Acessibilidade Sustentaveis para o Lazer e Turismo;4;0;60
ACH5071;Temas de Obstetricia Social I;2;0;30
ACH5042;Temas de Obstetricia Social II;2;0;30
ACH3548;Temas de Politicas Publicas I;2;0;30
ACH3786;Temas de Politicas Publicas II;2;0;30
ACH3737;Temas de Politicas Publicas III;2;0;30
ACH3747;Temas de Politicas Publicas IV;2;0;30
ACH3718;Temas de Politicas Publicas V;2;0;30
ACH3668;Temas de Politicas Publicas VI;2;0;30
ACH5024;Temas Relacionados as Tecnologias Reprodutivas;2;0;30
ACH3048;Tempo, Longevidade e Centenarios;2;0;30
ACH1525;Tendencias e Cenarios em Administracao e Marketing do Turismo;4;0;60
ACH3687;Tendencias e Inovacoes na Gestao Publica;2;0;30
ACH3756;Teoria das Organizacoes Publicas;4;0;60
ACH3677;Teoria Politica;4;0;60
ACH3736;Teorias da Comunicacao e o Estado;2;0;30
ACH3503;Teorias da Democracia;2;0;30
ACH3593;Teorias da Democracia e Instituicoes Politicas Brasileiras;4;0;60
ACH3746;Teorias da Justica;4;0;60
ACH4627;Teorias da Opiniao Publica;2;0;30
ACH2718;Tessituras Contemporâneas - Territorios, Linguagens, Poeticas;2;0;30
ACH3617;Topicos Avancados de Gestao de Recursos Humanos;4;0;60
ACH3766;Topicos Avancados de Recursos Humanos no Setor Publico;4;0;60
ACH0626;Topicos Avancados em Fisiologia do Exercicio;4;0;60
ACH2748;Topicos Avancados em Textil e Moda;2;0;30
ACH4507;Topicos de Direito Aplicado ao Marketing;4;0;60
ACH4707;Topicos de Financas;2;0;30
ACH5032;Topicos em Analises Clinicas;4;0;60
ACH4022;Topicos em Matematica Elementar;4;0;60
ACH2137;Topicos em Planejamento em Inteligencia Artificial;4;0;60
ACH1568;Topicos Emergentes em Lazer e Turismo;2;0;30
ACH4648;Topicos Especiais de Comunicacao e Marketing;2;0;30
ACH4557;Topicos Especiais de Marketing I;2;0;30
ACH4558;Topicos Especiais de Marketing II;2;0;30
ACH4717;Topicos Especiais de Pesquisa de Marketing;4;0;60
ACH4677;Topicos Especiais de Pesquisa de Marketing I;2;0;30
ACH4678;Topicos Especiais de Pesquisa de Marketing II;2;0;30
ACH2066;Topicos Especiais em Bancos de Dados;4;2;120
ACH1054;Toxicologia Ambiental;2;1;60
ACH3538;Trabalho de Conclusao de Curso;0;6;180
ACH5557;Trabalho de Conclusao de Curso;4;12;420
ACH2647;Trabalho de Conclusao de Curso I;0;3;90
ACH2568;Trabalho de Conclusao de Curso II;0;5;150
ACH4047;Trabalho Final;4;8;300
ACH2827;Traje de Cena e Cenografia I;4;2;120
ACH2768;Traje de Cena e Cenografia II;4;2;120
ACH1057;Transporte e Meio Ambiente;2;1;60
ACH0021;Tratamento e Analise de Dados / Informacoes;2;0;30
ACH1647;Turismo e Lazer em Cidades;4;0;60
ACH1517;Turismo e Transportes;4;2;120
ACH3837;Unicidade - Imersao na Gestao Publica Municipal;2;2;90
ACH1097;Urbanizacao e Meio Ambiente;2;0;30
ACH1127;Valorizacao de Residuos Solidos Orgânicos: Desenvolvimento de Atividades Praticas de Laboratorio para Aplicacao no Espaco Urbano;2;0;30
ACH1127;Valorizacao de Residuos Solidos Orgânicos: Tecnologias e Praticas no Processo de Sustentabilidade;2;0;30
ACH4176;Vegetacao: Amostragem e Analise Qualitativa;2;4;150
ACH2538;Visual Merchandising: Criacao e Producao;2;1;60
ACH2098;Web Semântica;4;0;60
CAP0246;A Pintura e suas Tecnicas;4;1;90
CJE0667;A Prosa de Jose Saramago;2;1;60
CAC0352;Acao Cultural em Teatro;4;0;60
CAC0572;Acao Cultural em Teatro;4;0;60
CBD0289;Administracao de Recursos e Produtos de Informacao;2;0;30
CTR0669;Administracao e Producao Audiovisual I;4;2;120
CTR0699;Administracao e Producao Audiovisual II;4;2;120
CTR0715;Administracao e Producao Audiovisual III;4;2;120
CRP0354;Administracao em Publicidade;2;1;60
CRP0484;Agencias de Turismo;4;2;120
CTR0672;Analise da Producao Audiovisual Contemporânea;4;2;120
CJE0573;Analise de Projetos Editoriais - Livros Paradidaticos;2;2;90
CRP0297;Analise e Planejamento Mercadologico;4;1;90
CMU0546;Analise e Producao de Materiais Didaticos;2;4;150
CMU0546;Analise e Producao de Materiais Didaticos;2;4;150
CMU0547;Analise e Producao de Materiais Didaticos II;2;4;150
CRP0469;Analise Estrutural do Turismo;4;1;90
CRP0479;Analise Macroeconômica do Turismo;4;0;60
CRP0474;Analise Microeconômica do Turismo;4;0;60
CMU0366;Analise Musical I;2;2;90
CMU0367;Analise Musical II;2;2;90
CMU0510;Analise Musical III;2;6;210
CMU0838;Apreciacao Musical;2;1;60
